ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Cost Benefit Report PDF,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,KML URLs,Plot Number,District,Employment (Operational),Village Code,Project Description,proposal_url,Employment (Construction)
50228912,New,FP/SK/OTHERS/464359/2024,2024-02-28T09:44:19.235+00:00,,REJECTED,3.102,1500.0,Land Revenue & Disaster Management Department,,Forest clearance form,,,,"Diversion of 3.102 Ha of forest land for rehabilitation site for flashflood or GLOF victims of 14 Toong Naga GPU, Mangan District by DC Mangan GoS",SIKKIM,Chungthang,Tung,,,00,Non - Linear,0.0,3.102,3.102,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-27T18:30:00.000+00:00,,Degraded Forest Land,true,"Land Revenue & Disaster Management Department, DC office Mangan",Mangan,11,State Government (Department/Autonomous body),Deputy Director ,Toong Mangan,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=49338390&refType=caf&uuid=062b05d0-e4d9-4dbd-b719-6a6807f9efa3&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=49338390&refType=FC&uuid=6efbe6d8-4ac6-4848-9698-97dacd1787f2&version=1.0,00,North  District,0.0,260929,"Diversion of 3.102 Ha of forest land for rehabilitation site for flashflood or GLOF victims of 14 Toong Naga GPU, Mangan District by DC Mangan GoS",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=50228912,0.0
50216272,New,FP/SK/REDIV/464325/2024,2024-02-28T07:10:10.370+00:00,,Final Diversion Order Issued,2.79,9141.0,Power Department,,Form-E: Re-Diversion i) Land Use Change ii) Laying of Overhead/ Under Ground OFC/ drinking water pipeline/ slurry pipeline/ electric cable/ CNG/PNG within RoW,,,,"Re-alignment of 2.79 ha of forest land for const of 10 MW New Meyong Chu HEP at Ritchu Khola Stream, Toong Naga GPU Mangan Sikkim by Power Deptt Govt of Sikkim",SIKKIM,Mangan,Meyong,,,"04,06,07,08,21,95,99&RF ",Linear,0.0,2.79,2.79,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-27T18:30:00.000+00:00,,,,"Power Department, Kazi Road Gangtok Sikkim ",Gangtok,11,State Government (Department/Autonomous body),PCE,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=49963994&refType=caf&uuid=e03e1638-32e3-486c-85c1-2f12a0924d5a&version=1.0,"04,06,07,08,21,95,99&RF ",North  District,4000.0,260935,"proposed Re- alignment / Change in alignment of Forest land area of 2.790 ha ( 2.790 ha proposed + Used Old  diverted  land alignment  0.105 ha = 2.895 ha) for construction of New Meyong Chu HEP (2X5=MW) by Power Department GOS as USER AGENCY  in Ritchu Khola Stream passes  through  Khasmal & Phodong  RF Land at Toong Naga , 14 GPU ,  under Mangan (T) Range , Mangan District, North Sikkim and part alignment of old FCA  approval Number 1789/FCA/F & ED/ 5 Dated 3rd  July 2023;;The catchment area of Ritchu Khola stream above diversion structure comprises forest land, the above said proposed project for hydro electricity generation. The natural design of the stream/khad is not disturbed. The water after generation of electricity would be released back to the khad on the run of the river principle.;Due to the Cloud burst induced massive flash flood in the Teesta River North Sikkim on the intervening night of 3rd & 4th October 2023 caused large scale landslides and submerged the proposed pow",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=50216272,0.0
48747011,Expansion,FP/SK/ROAD/463594/2024,2024-02-21T08:41:47.164+00:00,,Pending at State Government For Recommendation,8.852,5116.6468,Ministry of Defense,,Forest clearance form,,,,DIVERSION OF FOREST LAND FOR IMPROVEMENT OF MANGAN-SANKLANG ROAD FROM CL-9 TO NHDL SPECIFICATION BETWEEN KM 0.000 TO 0.6240 (TOTAL 6.240 KM) WITH ROAD GEOMETRICS UNDER 107 RCC/758 BRTF (P) SWASTIK IN MANGAN DISTRICT OF SIKKIM STATE. THE TOTAL FOREST LAND REQUIREDFOR THIS PROPOSAL IS 0.8280 Ha,SIKKIM,Mangan,Kazor,,,PLOT NO-373/0.280 Ha,Linear,8.024,0.828,8.852,0.0,0.0,0.0,233.71,4882.9368,0,0,0,NO,NO REQUIREMENT,NO,NO,NO,2024-02-27T18:30:00.000+00:00,,Degraded Forest Land,true,"105 RCC (GREF) PIN 930105, C/o 99 APO",MANGAN,11,Central Government (Department/Autonomous body),COMMANDER,MANGAN,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=48742832&refType=caf&uuid=8fd8848d-e682-4899-8708-13b690d29cb3&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=48742832&refType=FC&uuid=6fa72668-7b23-4cdb-9b5b-ac98e0583991&version=1.3,PLOT NO-373/0.280 Ha,North  District,0.0,260938,DIVERSION OF FOREST LAND FOR IMPROVEMENT OF MANGAN- SANKLANG ROAD FROM CL-9 TO NHDL SPECIFICATION BETWEEN KM 0.00 TO KM 6.240 (Total 6.240 Km) WITH ROAD GEOMETRICS UNDER 107 RCC/758 BRTF (P) SWASTIK IN MANGAN DISTRICT OF SIKKIM STATE. THE TOTAL FOREST LAND REQUIRED FOR THIS PROPOSAL IS 0.8280 Ha,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=48747011,200.0
47615617,New,FP/SK/ROAD/463226/2024,2024-02-17T11:17:24.339+00:00,,Pending on UA for Compensatory Levies Payment,3.0,88.7999,Public Health Engineering Department,,Forest clearance form,,,,"Diversion of 1.44 Ha of forest land for const of approach road to Sewerage treatment plant for the project ""pollution abatement in river rangit in Gyalshing town by PHE Deptt. GoS",SIKKIM,Gyalshing,Gyalshing Forest Block,,,00,Linear,1.56,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-17T11:30:26.182+00:00,,Degraded Forest Land,true,"PHE Division Office, Geylshing",Gyalshing,11,State Government (Department/Autonomous body),AE,Gyalshing,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=47614988&refType=caf&uuid=f2904422-83f2-417e-81e6-8b276de98cff&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=47614988&refType=FC&uuid=c8782944-b6fe-4a44-b920-f23f022b6f9f&version=1.0,00,West District,15900.0,261048,"Construction of approach road to Sewerage treatment plant for the project ""pollution abatement in river rangit in Gyalshing town by PHE Deptt. GoS",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=47615617,0.0
47596942,New,FP/SK/TRANS/463192/2024,2024-02-17T07:37:51.561+00:00,,Pending on UA for Compensatory Levies Payment,0.0814,15.422,Power Department,,Forest clearance form,,,,"Diversion of forest land of 0.0814 Ha for construction of 11KV HT line at Radang, Gangtok District of  Sikkim by LLHP, Power Department, Government of Sikkim.",SIKKIM,Gangtok,Tumlabung,,,0.00,Linear,0.0,0.0814,0.0814,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NA,NO,NO,NO,2024-02-17T07:54:37.393+00:00,,Degraded Forest Land,true,"Jalipool Power Department, LLHPRanipool",Radang,11,State Government (Department/Autonomous body),Divisional Engineer,Radang,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=47592641&refType=caf&uuid=09539e5c-a5c7-4d0c-8385-46cbee00ab76&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=47592641&refType=FC&uuid=7560a833-63e8-46a9-b83e-c5f628671422&version=1.0,0.00,East District,0.0,261288,"Diversion of forest land of 0.0814 Ha for construction of 11KV HT line at Radang, Gangtok District of Sikkim by LLHP, Power Department, Government of Sikkim.;",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=47596942,150.0
46377093,New,FP/SK/OTHERS/462673/2024,2024-02-13T08:58:15.984+00:00,,Final Diversion Order Issued,0.2787,2000.0,Home Department,,Forest clearance form,,,,Diversion of 0.2787 ha of forest land for construction of New District & Session Court at Soreng by Home Deptt. Govt. of Sikkim,SIKKIM,Soreng,Soreng Forest Block,,,00,Non - Linear,0.0,0.2787,0.2787,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-05-21T18:30:00.000+00:00,,Degraded Forest Land,true,Home Department Govt. of Sikkim,Gangtok,11,State Government (Department/Autonomous body),Joint Secretary ,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=46374890&refType=caf&uuid=291ac883-df33-4eef-a354-5b9b134e1104&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=46374890&refType=FC&uuid=641b16b1-8acb-48fc-ac5c-ad01bcbfe3b5&version=1.0,00,West District,300.0,261102,Construction of New District & Session Court at Soreng by Home Deptt. Govt. of Sikkim,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=46377093,0.0
43422972,New,FP/SK/HYD/IRRIG/460765/2024,2024-02-02T10:03:01.754+00:00,,Final Diversion Order Issued,0.5252,2895.41,Power Department,,Forest clearance form,,,,"	Diversion of 0.5252 ha of forest land for part construction of Rabom Chu HEP (10 MW) at Lachen, Mangan Division by Power Deptt. Govt. of Sikkim",SIKKIM,Chungthang,Lachen Forest Block,,,000,Linear,0.0,0.5252,0.5252,0.0,0.5252,0.5252,1494.0,1401.41,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-01T18:30:00.000+00:00,,Degraded Forest Land,true,"Power Department, Kazi Road Gangtok Sikkim ",Lachen,11,State Government (Department/Autonomous body),PCE,Mangan,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=43422369&refType=caf&uuid=3f8771e3-2407-4730-b60e-aa727cc2d7a3&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=43422369&refType=FC&uuid=17710afb-df70-4a89-a56c-b9228f0e68e7&version=1.0,000,Mangan,3000.0,260930,"The forest land is required for the construction of Rabom chu HEP (10 MW) on Rabom Chu at 21-GPU, Lachen, North                Sikkim. The Project Component Comprises of Head Race Tunnel, Adit, Muck Dumping Area, Surge Tank and Penstock etc.;The water Tributary of Rabom Chu River would be diverted by a diversion weir and conveyed through Head Race Tunnel and penstock pipeline.;Penstock Pipe to a surface Power House to generate 10 MW Electric Power, the power generated will be evacuated interface with switchyard of Rabomchu HEP 10 MW by transmission line connecting from our switchyard by constructing 66 kv line LILO connection at Rabom Chu HEP Power House (2x5), located 100mt (approx.)  from proposed Rabom Chu Power House.;",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=43422972,3000.0
41035529,New,FP/SK/OTHERS/459719/2024,2024-01-24T08:18:46.621+00:00,,Pending at UA for Compliance Report,0.9833,100.0,Urban Development Department,,Forest clearance form,,,,"Diversion of 0.9833 Ha of forest land for development of Solid Waste Management & other urban amenities at Surya Goan, Gangtok by UDD, GoS",SIKKIM,Gangtok,Gnathang Forest Block,,,0,Non - Linear,0.0,0.9833,0.9833,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-02-05T18:30:00.000+00:00,,Degraded Forest Land,true,Urban Development Department. Govt. of Sikkim,Gangtok,11,State Government (Department/Autonomous body),Town Planner,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=41033603&refType=caf&uuid=0e9066c7-4493-45e7-8ecb-6a0ee964ebca&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=41033603&refType=FC&uuid=26483b3d-637b-49d5-baf4-459e218392e4&version=1.0,0,East District,30.0,261319,"Diversion of forest land for development of Solid Waste Management & other urban amenities at Surya Goan, Gangtok by UDD, GoS",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=41035529,0.0
37340741,New,FP/SK/ROAD/458037/2024,2024-01-08T12:29:30.591+00:00,,Pending at DFO For Compliance Review,116.1,38911.0,Ministry of Defense,,Forest clearance form,,,,Diversion of 116.1 ha forest land for widening/upgradation of existing road (NH 310A) to NHDL specification with paved shoulder from Yumthang of Design km 52+808 to Yume Samdang Border (Zero point) of design 84.160 kmby BRO in Sikkim,SIKKIM,Chungthang,Lachung Forest Block,,,PRoW,Linear,0.0,116.1,116.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-07T18:30:00.000+00:00,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=59020&refId=37340740&refType=fc&uuid=97732672-4e0f-4694-946f-0be9c08a6d5b&version=1.0,Degraded Forest Land,true,"105 RCC (GREF) PIN 930105, C/o 99 APO",Gangtok,11,Central Government (Department/Autonomous body),COMMANDER,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=37334949&refType=caf&uuid=2f85275e-616a-4af1-9d45-909b8aae1d12&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=37334949&refType=FC&uuid=bbf7e5f9-3a81-4e2c-a1b7-ca5e25524aad&version=1.0,PRoW,Mangan,0.0,260932,"From Chungthung alignment again traverses towards north east on the left hill of the Lachung Chhu (Lachung River). It passes through the small settlements in the hill like Bop, Maltin, Beechu, Lanchung on same side of the valley. After crossing Lachung (RL 8695 ft.), alignment enter Yumthang Valley Natural Reserve at approx. Km 53. Hot springs are at the Chha  chhu location near the river. The Zero point Yume-Samdang Border (RL 15900;ft.), i.e. the end of the alignment is within the perimeter of the Natural Reserve. The road further traverses 4.3 km more to reach the end at Zero Point Mile stone. The design length for this stretch is 31.352 km.  This stretch follows with the proposed road under Pkg-VI(A) & VI(B) which are applied vide proposal no. FP/SK/ROAD/428164/2023 and FP/SK/ROAD/457730/2024 simultaneously. ",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=37340741,628552.0
36520214,New,FP/SK/HYD/IRRIG/457684/2024,2024-01-04T09:34:15.071+00:00,,Final Diversion Order Issued,2.5149,6401.0,Power Department,,Forest clearance form,,,,Diversion of 2.5149 ha of forest land for construction of HEP (2x3=6 MW) on Meyong Chu Stream at Lower Meyong Chu River at Mangan District by Power Deptt. Govt. of Sikkim.,SIKKIM,Mangan,Naga Forest Block,,,53 & 28,Linear,0.0,2.5149,2.5149,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-30T18:30:00.000+00:00,,Degraded Forest Land,true,"Power Department, Kazi Road Gangtok Sikkim ",Mangan ,11,State Government (Department/Autonomous body),PCE,Gangtok,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=36517801&refType=caf&uuid=15fe4a50-76e8-487a-9c93-b1504a50d45f&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=36517801&refType=FC&uuid=9baaa419-68b2-45c1-984f-a2f5829f2eb0&version=1.2,53 & 28,North  District,1200.0,260976,"The Meyong Chu water is the Tributary of Teesta River, would be diverted by a diversion weir and conveyed through penstock pipeline. Penstock Pipe connected to a surface Power House to generate 06 MW Electric Power, the power generated will be evacuated interface with switchyard of Lower Meyong chu HEP 06 MW by transmission line connecting from our switchyard by constructing 11/66 kv line LILO connection at Meyongchu Power House (2×3 MW), located 400 m upstream from proposed Lower Meyong chu Power House. The villagers near Project Area falls in remote area and the people are very poor, at present non- renewable resources like kerosene, diesel and forest wood are being used as domestic fuel, availability of reliable and qualitative electricity would help in saving these precious and natural energy resources. Also, the scheme shall activate the industrial development in the area apart from improving living conditions of the people.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=36520214,0.0
36270289,New,FP/SK/ROAD/457613/2024,2024-01-03T13:51:46.052+00:00,,DELISTED_BY_SYSTEM,21.4016,4595.0755,Ministry of Defense,,Forest clearance form,,,,Diversion of forest land required for realignment between KM 80.800 to KM 84.600 (Now Km 0.00 to Km 8.00 new realignment) on Mangan–Chungthang road under 107 RCC (GREF) in Sikkim State under Mangan (T) range in Mangan District of Sikkim. The total forest land involve in the construction of said realignment is 3.2616 Ha.,SIKKIM,Chungthang,Naga-Namgor,,,,Linear,18.14,3.2616,21.4016,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2024-01-03T18:30:00.000+00:00,,Degraded Forest Land,true,"105 RCC (GREF) PIN 930105, C/o 99 APO",MANGAN,11,Central Government (Department/Autonomous body),COMMANDER,MANGAN,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=36269823&refType=caf&uuid=8e32fe09-5f45-4c18-8a3d-b9e8bd913df5&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=36269823&refType=FC&uuid=85865ee6-ee52-40cd-8ec0-055399e680f7&version=1.0,,North  District,200.0,260934,The flood damage restoration works to provide sustained connectivity between Naga Village (KM 80.800) to Toong village (KM 84.600) on Gangtok-Chungthang road under “OP TEESTA” under 107 RCC/758 BRTF under project in Sikkim state. The diversion of forest land required for realignment between KM 80.800 to KM 84.600 on Mangan–Chungthang road under 107 RCC (GREF) in Sikkim State under Mangan (T) range in Mangan District of Sikkim. The total forest land involve in the construction of said realignment is 3.2616 Ha. All efforts shall be implemented to curtail damage to forest as well as private property.  ,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=36270289,200.0
32852657,New,FP/SK/OFC/456262/2023,2023-12-21T07:55:03.828+00:00,,DELISTED_BY_SYSTEM,1.52,38.0,RELIANCE JIO INFOCOMM LIMITED,,Forest clearance form,,,,LAYING OFC FROM BAIGUNEY TO KALUK PASSING THROGH SISNEY RESERVE FOREST AREA OF SORENG DIVISION FOR A TOTAL LENGTH OF 38.0 KM   (TOTAL LENGTH OF PROPOSED ROUTE – 38000 X 0.40 = 1.52 Hectare),SIKKIM,Soreng,Takuthang,,,,Linear,0.0,1.52,1.52,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2023-12-21T08:04:58.745+00:00,,Degraded Forest Land,true,"3B, 4TH FLOOR, ECOSPACE, RAJARHAT NEWTOWN, KOLKATA",KOLKATA,19,Private Limited,ROW LEAD,KOLKATA,19,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=32848395&refType=caf&uuid=4d4213e3-8b9a-4a82-bcd6-73612b8ccc06&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=32848395&refType=FC&uuid=df7a84c7-fa90-476d-a3ed-8b5982665fb0&version=1.0,,West District,100.0,0,LAYING OFC FROM BAIGUNEY TO KALUK PASSING THROGH SISNEY RESERVE FOREST AREA OF SORENG DIVISION FOR A TOTAL LENGTH OF 38.0 KM;; (TOTAL LENGTH OF PROPOSED ROUTE – 38000 X 0.40 = 1.52 Hectare);,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=32852657,460.0
29993662,New,SIA/SK/INFRA2/454716/2023,2023-12-07T15:16:17.056+00:00,2024-03-21T08:24:38.816+00:00,ToR Granted,2.0,15.99,UDD GOVT OF SIKKIM,Atmos Sustainable Solutions Pvt Ltd,Environment clearance form,TOR,B1,Common Municipal Solid Waste Management Facility (CMSWMF),"Regional sanitary landfill facility at Mangan, North Sikkim",SIKKIM,Mangan,Kazor,,214(I)E&SC/SEIAA/SEAC,78A/10,Non - Linear,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not applicable as project or activity is site specific,NO,NO,NO,2023-12-19T05:35:12.330+00:00,,,,,,,,,,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=29993241&refType=caf&uuid=25a46658-c1a9-4e46-b282-f2be1b3bb84a&version=1.0,78A/10,North  District,18907.0,260938,"this project entails setting up of a Solid Waste Treatment Plant comprising processing facilities and regional sanitary landfill. The proposed project is planned in accordance with the solid waste management rules(SWM), 2016 and it consist of waste collection, segregation, waste processing and a sanitary landfill with leachate facility, this will help to generate employment.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=29993662,17860.0
29981112,New,FP/SK/ROAD/454669/2023,2023-12-07T10:20:01.172+00:00,,Pending at PP due to EDS by DFO,0.9,139.64,Public Works Department,,Forest clearance form,,,,"Diversion of forest land of 0.900 ha for construction of road form chuba main road to Thumki Gumpa in Namchi District of Sikkim by Roads and Bridges Department, Government of Sikkim.",SIKKIM,Namchi,Chuba,,,0.00,Linear,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,Not Available,NO,NO,NO,2024-05-05T18:30:00.000+00:00,,Degraded Forest Land,true,"Road and Bridges Department, PWD, Namchi , Sikkim",Chuba,11,State Government (Department/Autonomous body),Divisional Engineer,Namchi,11,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=29980134&refType=caf&uuid=74ce0488-18c8-4456-830c-89935ea9529f&version=1.1;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=29980134&refType=FC&uuid=b959b623-bd91-49f7-a979-2f1673c6c040&version=1.0,0.00,South District,0.0,261171,"Diversion of forest land of 0.900 ha for construction of road form chuba main road to Thumki Gumpa in Namchi District of Sikkim by Roads and Bridges Department, Government of Sikkim.",https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=29981112,500.0
