ID,Proposal Type,Proposal Number,Application Date,Grant Date,Last Visible Status,Project Land Requirement (Hectares),Total Cost (Lakhs),Organization Name,EC Consultant,Description,Category,Project Category (Code),Project Category,Project Name,State,Sub District,Village,MoEFCC File,State File,Plot Nos,Shape of Project,Existing Non-Forest Land,Existing Forest Land,Existing Total Land,Additional Non-Forest Land,Additional Forest Land,Additional Total Land,Existing Cost,Expansion Cost,Villages Affected,Project Displaced Families,Project Affected Families,Alternative Site Examined,Alternative Site Description,Government Restriction,Litigation Pending,Violation Involved,Last Submission Date,Compensatory Afforestation Type,Is Applicable Compensatory Afforestation,Organization Street,Organization City,Organization State,Organization Legal Status,Applicant Designation,Applicant City,Applicant State,Village Code,Project Description,District,proposal_url,Employment (Construction),KML URLs,Plot Number,Employment (Operational)
124274501,New,WL/LA/DEF/532909/2025,2025-04-04T15:11:22.454+00:00,,,3.46,504.0,Ministry of Defense,,Wildlife clearance form,,,,GALWAN WAR MEMORIAL( KM -120),LADAKH,Nubra,NA,,,,Non - Linear,0.0,3.46,3.46,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-04T15:53:37.734+00:00,,,,,,,,,,"",WILDLIFE CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124274501,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124274377&refType=caf&uuid=0250178e-4498-44c8-906c-0358e72335d9&version=1.0,,7310.0
124184176,New,WL/LA/DEF/532741/2025,2025-04-03T17:25:19.016+00:00,,,39.3,905.4,Ministry of Defense,,Wildlife clearance form,,,,ARMY CAMP ( KM- 56),LADAKH,  ,NA,,,0,Non - Linear,0.0,39.3,39.3,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-03T17:48:54.678+00:00,,,,,,,,,,"",WILDLIFE CLEARENCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=124184176,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=124182204&refType=caf&uuid=21bb938c-8c19-47de-81ce-f9595d30fd74&version=1.0,0,7310.0
123995485,New,WL/LA/DEF/532284/2025,2025-04-01T08:17:54.328+00:00,,,0.1,28.4,Ministry of Defense,,Wildlife clearance form,,,,TRANSIT DETACHMENT (KM -80),LADAKH,Nubra,NA,,,,Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-04-01T12:22:05.650+00:00,,,,,,,,,,0,WILDLIFE CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123995485,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123991009&refType=caf&uuid=b596208f-1a79-4776-ac81-9b8d23c67dad&version=1.0,,7310.0
123893894,New,WL/LA/DEF/532040/2025,2025-03-29T16:50:50.948+00:00,,,0.1,28.4,Ministry of Defense,,Wildlife clearance form,,,,TRANSIT DETACHMENT(KM -80),LADAKH,Nubra,NA,,,,Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-29T17:29:36.979+00:00,,,,,,,,,,"",WILD LIFE CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123893894,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123893212&refType=caf&uuid=258cdbdc-0db2-4921-b0a9-73c53b8513c4&version=1.0,,7310.0
123822756,New,WL/LA/DEF/531898/2025,2025-03-28T15:28:31.003+00:00,,,8.16,565.8,Ministry of Defense,,Wildlife clearance form,,,,ARMY CAMP (KM - 120),LADAKH,Nubra,NA,,,,Non - Linear,0.0,8.16,8.16,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-28T16:00:05.036+00:00,,,,,,,,,,"",WILD LIFE  CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123822756,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123822291&refType=caf&uuid=b618cf1f-d4e7-4e3d-b0f1-50626fabe875&version=1.0,,7310.0
123439763,New,WL/LA/DEF/531298/2025,2025-03-25T15:10:21.869+00:00,,,24.2,6964.53,Ministry of Defense,,Wildlife clearance form,,,,FORMATION AMMUNITION STORAGE FACILITY (FASF) AT TSOGTSALU,LADAKH,  ,NA,,,NA,Non - Linear,0.0,24.2,24.2,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-25T15:39:23.103+00:00,,,,,,,,,,0,"Formation Ammunition Storage Facility (FASF) at TSogtsalu will be utilised by Indian Army for storage of material, equipment and ammunition. ",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123439763,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121949832&refType=caf&uuid=c8b0f6e9-ad48-488c-9a11-447b26111c2f&version=1.0,NA,7300.0
123266008,New,WL/LA/DEF/531149/2025,2025-03-24T16:12:49.509+00:00,,,47.1,8380.4,Ministry of Defense,,Wildlife clearance form,,,,FORMATION AMMUNITION STORAGE FACILITY (FASF) AT KM-47,LADAKH,  ,NA,,,,Non - Linear,0.0,47.1,47.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-25T16:54:33.188+00:00,,,,,,,,,,0,WILD LIFE CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=123266008,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=123257232&refType=caf&uuid=71c8514e-682b-4900-92e3-ff20eabfd399&version=1.0,,7300.0
122790234,New,WL/LA/DEF/530301/2025,2025-03-19T13:18:01.833+00:00,,,46.3,857.0,Ministry of Defense,,Wildlife clearance form,,,,BRIGADE HQADQUARTERS LOCATION AT CHUSHUL,LADAKH,Leh,Chushul,,,,Non - Linear,0.0,46.3,46.3,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-19T13:48:20.264+00:00,,,,,,,,,,000908,WILD LIFE CLEARANCE,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=122790234,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121942745&refType=caf&uuid=f90e3ed1-ea7f-4758-b490-83dae4d816ea&version=1.0,,7300.0
121674454,New,WL/LA/DEF/527758/2025,2025-03-05T10:55:27.019+00:00,,,0.35,773.0,Ministry of Defense,,Wildlife clearance form,,,,UNDERGROUND CAVERN AT LOMA,LADAKH,Leh,NA,,,,Linear,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-05T12:27:10.351+00:00,,,,,,,,,,0,Wildlife Clearance,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121674454,360.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121667883&refType=caf&uuid=5ba6ff79-48c4-4bb7-af9c-757c25392232&version=1.0,,0.0
121524003,New,WL/LA/DEF/527368/2025,2025-03-04T04:06:54.083+00:00,,,16.06,13899.08,Border Roads Organisation,,Wildlife clearance form,,,,CONSTRUCTION  OF  GORE-PP -GIRDHAR POST ROAD  FROM FOOT-TRACK(KM 0.00 TO KM 19.600) TO NHSL SPECIFICATIONS ,LADAKH,Nubra,Turtok,,,,Linear,0.0,16.06,16.06,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-06T07:12:24.645+00:00,,,,,,,,,,000913,"The present route from Gore-PP - Girdhar Post is a foot track of length 5 km and there is no existing connectivity from Gore-PP to Girdhar Post which makes it difficult for army to maintain these high altitude posts during harsh winters also it is a time consuming process during summers which significantly affects the operational capability of troops deployed there. The proposed NHSL black top which has been approved as per AWP target 2024-25 will drastically cut down the travelling time and improve the operational and logistical support to these high altitude locations thereby significantly enhancing the operational capability. The road Gore-PP Girdhar Post is strategically and operationally very important for army hence it was proposed to construct this road to NHSL specifications and has been endorsed by MO-4.The above stretch connects major army posts, which is a highly sensitive location and only army personnel are allowed to travel on this route, due to security implications.;	;",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121524003,37100.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121444136&refType=caf&uuid=6fdf6305-3d6d-425f-b5fc-816396191bc6&version=1.2,,21930.0
121441745,New,FP/LA/OTHERS/527158/2025,2025-03-03T07:20:17.284+00:00,,Pending on UA for Compensatory Levies Payment,0.15,6584.49,Department of Tourism,,Forest clearance form,,,,Diversion of Forest Land for development of Chowkhang Vihara Leh,LADAKH,Leh,Chuglamsar (CT),,,,Non - Linear,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0,0,0,NO,NO Need to shift village,NO,NO,NO,2025-06-03T18:30:00.000+00:00,Non-forest Land,true,"CEO, LDA, Leh",Skampari Leh,37,State Government (Department/Autonomous body),Chief Executive Officer,skampari leh,37,910,In order to promote culture tourism local pilgrims. This project has been framed by the tourism department to provide basic facilities like parking courtyard community kitchen and other landscape etc.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121441745,7205.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=120720869&refType=caf&uuid=632efcff-e59f-4620-9a9a-779efedef3bf&version=1.0;https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=58989&refId=120720869&refType=FC&uuid=7db5f0e0-d6b8-4af7-b19b-a0c5ca6c6458&version=1.0,,1355.0
121382006,New,WL/LA/DEF/526986/2025,2025-03-02T06:59:55.460+00:00,,,34.2,1523.64,Ministry of Defense,,Wildlife clearance form,,,,OMP KHALSAR,LADAKH,Nubra,Khalsar,,,505,Non - Linear,0.0,34.2,34.2,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-02T07:06:54.994+00:00,,,,,,,,,,000934,"Approx 34.2 Hectares of land for housing troops, store shelters, ammunition storage and labs of OMP at Khalsar.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121382006,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121381894&refType=caf&uuid=d4638227-aba5-441c-a39f-250a4fbc20b9&version=1.0,505,25550.0
121381380,New,WL/LA/DEF/526983/2025,2025-03-02T06:41:56.247+00:00,,,70.0,1776.67,Ministry of Defense,,Wildlife clearance form,,,,OMP KHALSAR,LADAKH,Nubra,Khalsar,,,509,Non - Linear,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-02T06:50:49.133+00:00,,,,,,,,,,000934,"Approx 70 Hectares of land for housing troops, shelters, stores and ammunition storage of OMP at Khalsar.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121381380,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121381294&refType=caf&uuid=44a5375c-12e8-46da-9864-1b51922ed7f2&version=1.0,509,25550.0
121380773,New,WL/LA/DEF/526979/2025,2025-03-02T06:25:35.421+00:00,,,1.72,101.25,Ministry of Defense,,Wildlife clearance form,,,,OMP KHALSAR,LADAKH,Nubra,Khalsar,,,,Non - Linear,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-02T06:33:13.490+00:00,,,,,,,,,,000934,"Approx 1.72 Hectares of land for housing troops, offices and store shelters of OMP at Khalsar.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121380773,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121380561&refType=caf&uuid=7824bfe3-e05e-4920-b3af-996ba298591e&version=1.0,,25550.0
121372185,New,WL/LA/DEF/526955/2025,2025-03-01T17:06:49.610+00:00,,,2.1,131.76,Ministry of Defense,,Wildlife clearance form,,,,OFFICER MESS OMP KHALSAR,LADAKH,Nubra,Khalsar,,,503,Non - Linear,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-01T17:16:13.046+00:00,,,,,,,,,,000934,Approx 2.1 Hectares of land for messing and residence of officers of OMP Khalsar.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121372185,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121372117&refType=caf&uuid=63b70220-99ae-4d6d-81fe-3341eb0609e6&version=1.0,503,5475.0
121371822,New,WL/LA/DEF/526952/2025,2025-03-01T16:45:38.712+00:00,,,14.4,457.32,Ministry of Defense,,Wildlife clearance form,,,,SUPPLY KHALSAR,LADAKH,Nubra,Khalsar,,,106,Non - Linear,0.0,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-01T16:56:01.406+00:00,,,,,,,,,,000934,"Approx 14.4 Hectares of land for housing of troops, living shelters, offices and store shelters of Supply company at Khalsar.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121371822,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121371741&refType=caf&uuid=a40a221d-21be-4d3a-ab69-928413e81af8&version=1.1,106,21900.0
121290085,New,WL/LA/DEF/526664/2025,2025-02-28T17:07:35.729+00:00,,,24.2,528.48,Ministry of Defense,,Wildlife clearance form,,,,403 FIELD HOSPITAL HUNDER,LADAKH,Nubra,Hundar,,,1983,Non - Linear,0.0,24.2,24.2,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-28T17:16:15.946+00:00,,,,,,,,,,000928,Approx 24.20 Hectares of land for troops and medical facilities of a field hospital at Hunder. Will be used for medical emergencies and treatment of troops in the area.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121290085,25550.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121289887&refType=caf&uuid=8ee234f8-35fa-438d-a549-9ef7ccc8de41&version=1.0,1983,21900.0
121287901,New,WL/LA/DEF/526657/2025,2025-02-28T16:25:33.703+00:00,,,0.1,12.55,Ministry of Defense,,Wildlife clearance form,,,,TCP AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,394/294,Non - Linear,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-28T16:36:52.647+00:00,,,,,,,,,,000926,Approx 0.1 Hectares of land for housing troops of Corps of Military Police for managing the movement of military vehicles and personnel.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121287901,5475.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121287627&refType=caf&uuid=11b74c86-4348-4eef-a97a-1e8be6232fd4&version=1.0,394/294,3650.0
121286341,New,WL/LA/DEF/526646/2025,2025-02-28T16:01:32.741+00:00,,,0.49,184.23,Ministry of Defense,,Wildlife clearance form,,,,WKSP OFFICER MESS SKAMPUK,LADAKH,Nubra,Skanpuk,,,811/694,Non - Linear,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-28T16:13:04.110+00:00,,,,,,,,,,000925,Approx 0.49 Hectares of land for messing and residence of officers of Workshop at Skampuk.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121286341,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121285889&refType=caf&uuid=3e5ef42d-d3b1-48ff-99c8-ba372161f66b&version=1.1,811/694,5475.0
121169780,New,WL/LA/DEF/526289/2025,2025-02-27T17:29:20.584+00:00,,,3.0,10.0,Ministry of Defense,,Wildlife clearance form,,,,TRAINING AREA AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,848/809/694,Non - Linear,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T17:39:40.796+00:00,,,,,,,,,,000926,"Approx 3 Hectares of land for training of troops, trial of equipment conduct of battle drills and honing of military skills.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121169780,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121169691&refType=caf&uuid=72cc98f6-4fb4-451b-aee6-d656f015ed3d&version=1.0,848/809/694,5475.0
121169284,New,WL/LA/DEF/526287/2025,2025-02-27T17:07:45.962+00:00,,,0.99,92.18,Ministry of Defense,,Wildlife clearance form,,,,OFFICER MESS RESIDENCE AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,792,Non - Linear,0.0,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T17:15:33.233+00:00,,,,,,,,,,000926,Approx 0.99 Hectares of land for messing and residence of officers. ,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121169284,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121169161&refType=caf&uuid=cd0f43fa-dc5d-49a8-8c03-1ec2198c69e7&version=1.0,792,5475.0
121167678,New,WL/LA/DEF/526280/2025,2025-02-27T15:58:47.133+00:00,,,41.3,2158.14,Ministry of Defense,,Wildlife clearance form,,,,NEW BRIGADE AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,842 & 791,Non - Linear,0.0,41.3,41.3,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T16:07:35.720+00:00,,,,,,,,,,000926,"Approx 41.3 Hectares for housing troops of an Infantry Brigade. It will encompass offices, living shelters, stores and open spaces for training.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121167678,80300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121167538&refType=caf&uuid=af6b53e5-46ce-4c11-ab30-fb51bf5f1ec0&version=1.0,842 & 791,80300.0
121167117,New,WL/LA/DEF/526275/2025,2025-02-27T15:35:55.647+00:00,,,0.68,11.1,Ministry of Defense,,Wildlife clearance form,,,,MOTUP STADIUM AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,850,Non - Linear,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T15:44:18.495+00:00,,,,,,,,,,000926,"Approx 0.68 Hectares of land for physical training, sports activities and various organised central events",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121167117,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121167010&refType=caf&uuid=de591b92-cdae-4b72-b861-e2028e7a7929&version=1.0,850,5475.0
121166685,New,WL/LA/DEF/526272/2025,2025-02-27T15:13:55.610+00:00,,,1.38,99.85,Ministry of Defense,,Wildlife clearance form,,,,MANDIR MASJID GONPA AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,391/252,Non - Linear,0.0,1.38,1.38,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T15:23:35.244+00:00,,,,,,,,,,000926,"Approx 1.38 Hectares for Mandir, Masjid and Gonpa for at Partapur for religious and spiritual requirements of troops.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121166685,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121166612&refType=caf&uuid=2bb71772-13b0-44da-afdc-605a380709b8&version=1.0,391/252,4380.0
121164652,New,WL/LA/DEF/526263/2025,2025-02-27T14:00:02.130+00:00,,,2.21,79.15,Ministry of Defense,,Wildlife clearance form,,,,LS BN STORE AT PARTAPUR,LADAKH,Nubra,Partap Pore,,,,Non - Linear,0.0,2.21,2.21,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-27T14:10:02.386+00:00,,,,,,,,,,000926,"Approx 2.21 Hectares of land for stores of Ladakh Scouts Battalion at Partapur for storing supplies, equipment and other resources essential for their operations.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121164652,14600.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121164379&refType=caf&uuid=28c14cd5-b04e-4790-b89d-f084224e46af&version=1.0,,10950.0
121099311,New,WL/LA/DEF/526080/2025,2025-02-27T05:51:42.845+00:00,,,4.27,7149.92,Border Roads Organisation,,Wildlife clearance form,,,,Upgradation of Leh- Chalunka  Rd from CL-9 to NHDL specifications from Km 171.00 to Km 180.600,LADAKH,Nubra,Bogdang,,,,Linear,0.0,4.27,4.27,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-03-06T06:54:21.103+00:00,,,,,,,,,,000915,"The Road Leh- Chalunka  passes over Ladakh range connecting Indus valley, shyok valley and further to Turtuk, this is the only means of motorized means of road communication over the Ladakh range essential for the movement of operation and administrative vehicle for armed forces and also for civil populations.",Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121099311,17900.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121092727&refType=caf&uuid=5434979b-7346-4197-9456-e21377f1006d&version=1.0,,14620.0
121085001,New,WL/LA/DEF/526048/2025,2025-02-26T17:10:50.351+00:00,,,0.59,19.57,Ministry of Defense,,Wildlife clearance form,,,,JCO MESS AT SKAMPUK,LADAKH,Nubra,Skanpuk,,,378/308,Non - Linear,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-26T17:20:25.230+00:00,,,,,,,,,,000925,Approx 0.59 Hectares of land for messing and residence of Junior Commissioned Officers of Reconnaisance and Observation Flight.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121085001,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121084877&refType=caf&uuid=9c0e8e5d-77c3-4387-9e53-97560698aa21&version=1.0,378/308,7300.0
121084492,New,WL/LA/DEF/526042/2025,2025-02-26T16:47:18.985+00:00,,,1.21,55.16,Ministry of Defense,,Wildlife clearance form,,,,FAMILY QUARTERS AT SKAMPUK,LADAKH,Nubra,Skanpuk,,,852,Non - Linear,0.0,1.21,1.21,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-26T16:57:26.076+00:00,,,,,,,,,,000925,Approx 1.21 Hectares of land for family quarters of certain troops deployed in Partapur,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121084492,7300.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121084405&refType=caf&uuid=6d04f9da-d7dc-4373-bd45-d8426d3f17b5&version=1.0,852,7300.0
121081093,New,WL/LA/DEF/526027/2025,2025-02-26T14:05:09.399+00:00,,,3.57,80.19,Ministry of Defense,,Wildlife clearance form,,,,16 MFVH AT SKAMPHUK,LADAKH,Nubra,Skanpuk,,,833/834/561/518,Non - Linear,0.0,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-26T14:18:00.239+00:00,,,,,,,,,,000925,Approx 3.57 Hectares of land required for housing of troops and shelters for animals of 16 MFVH which provides medical care for Army animals.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121081093,29200.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121080986&refType=caf&uuid=b67f0903-9bc3-4fe4-b162-554628e0bc8b&version=1.0,833/834/561/518,18250.0
121077571,New,WL/LA/DEF/526006/2025,2025-02-26T12:38:08.579+00:00,,,1.76,78.8,Ministry of Defense,,Wildlife clearance form,,,,16 MFVH at Skamphuk,LADAKH,Nubra,Skanpuk,,,810/694,Non - Linear,0.0,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-02-26T12:54:06.310+00:00,,,,,,,,,,000925,Approx 1.76 Hectares of land for housing of troops and shelters for animals of 16 MFVH. The 16 MFVH provides medical care for military animals.,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=121077571,29200.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=121076437&refType=caf&uuid=cc66a2a0-4447-4da1-a864-dd57b439b495&version=1.0,810/694,18250.0
117989342,New,WL/LA/DEF/519430/2025,2025-01-20T14:44:48.898+00:00,,,47.6,48000.0,Ministry of Defense,,Wildlife clearance form,,,,FORWARD AVIATION BASE AT SHYOK,LADAKH,Nubra,NA,,,,Non - Linear,0.0,47.6,47.6,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-01-20T15:12:21.857+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=117989342,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=117989111&refType=caf&uuid=e62c3553-ad93-4f0c-847a-a5aaf547c77f&version=1.0,,7300.0
117941487,New,WL/LA/DEF/519306/2025,2025-01-20T07:44:11.395+00:00,,,,,Ministry of Defense,,Wildlife clearance form,,,, FORMATION AMMUNITION STORAGE FACILITY AT GAPSHAN,LADAKH,,,,,,,,,,,,,,,,,,,,,,,2025-01-20T08:13:30.907+00:00,,,,,,,,,,,WLC,,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=117941487,,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=117937424&refType=caf&uuid=3cda91a5-d75c-455b-893e-bad3e0aa63f3&version=1.0,,
117626546,New,WL/LA/DEF/518700/2025,2025-01-16T06:00:21.919+00:00,,,25.1,1100.0,Ministry of Defense,,Wildlife clearance form,,,,SHORT RANGE SURFACE TO AIR MISSILE (SRSAM) UNIT AT KM-23,LADAKH,Nubra,NA,,,,Non - Linear,0.0,25.1,25.1,0.0,0.0,0.0,0.0,0.0,0,0,0,Not applicable as the project or activity is site specific,,NO,NO,NO,2025-01-16T06:41:09.559+00:00,,,,,,,,,,"",WLC,Leh,https://parivesh.nic.in/newupgrade/#/report/ec?proposalId=117626546,3660.0,https://parivesh.nic.in/dms/okm/downloadDocument?docTypemappingId=40829&refId=117624549&refType=caf&uuid=cece466a-9db2-422d-ba84-6df5a6d71d5d&version=1.0,,7300.0
